ID	Version	IsSupported	FieldCheck	FieldOK	Context	Syntax	TemplateName	DataScope	Params	Template	Remarks	Dependencies	EffectiveDate	RetireDate	CreateDate	CreatedBy_ID	LastModified	LastModifiedBy_ID
30	1	2	0	[NumRecords]=0	qc_ndc_notrecorded_fuels1000hr	SQL	qc_ndc_notrecorded_fuels1000hr	QC		SELECT qc_ndc_nodata_fuels1000hr.Unit_Code, qc_ndc_nodata_fuels1000hr.Plot_ID, qc_ndc_nodata_fuels1000hr.Start_Date\nFROM qc_ndc_nodata_fuels1000hr \nLEFT JOIN qc_ndc_nodatacollected_fuels1000hr \nON (qc_ndc_nodata_fuels1000hr.Start_Date = qc_ndc_nodatacollected_fuels1000hr.Start_Date) \nAND (qc_ndc_nodata_fuels1000hr.Plot_ID = qc_ndc_nodatacollected_fuels1000hr.Plot_ID) \nAND (qc_ndc_nodata_fuels1000hr.Unit_Code = qc_ndc_nodatacollected_fuels1000hr.Unit_Code)\nWHERE (((qc_ndc_nodatacollected_fuels1000hr.Unit_Code) Is Null))\nORDER BY qc_ndc_nodata_fuels1000hr.Unit_Code, qc_ndc_nodata_fuels1000hr.Plot_ID, qc_ndc_nodata_fuels1000hr.Start_Date;	Lists plot visits where no 1000hr fuel data is recorded [PlotCheck form]	5,18	3/22/2017		3/22/2017 12:25:12 PM	0	3/22/2017 12:25:12 PM	0
31	1	2	0	[NumRecords]=0	qc_ndc_notrecorded_fuels1000hr_transect_A	SQL	qc_ndc_notrecorded_fuels1000hr_transect_A	QC		SELECT qc_ndc_nodata_fuels1000hr_transect_A.Unit_Code, qc_ndc_nodata_fuels1000hr_transect_A.Plot_ID, qc_ndc_nodata_fuels1000hr_transect_A.Start_Date, qc_ndc_nodata_fuels1000hr_transect_A.FuelsTransect\nFROM qc_ndc_nodata_fuels1000hr_transect_A \nLEFT JOIN qc_ndc_nodatacollected_fuels1000hr_transect_A \nON (qc_ndc_nodata_fuels1000hr_transect_A.Start_Date = qc_ndc_nodatacollected_fuels1000hr_transect_A.Start_Date) \nAND (qc_ndc_nodata_fuels1000hr_transect_A.Plot_ID = qc_ndc_nodatacollected_fuels1000hr_transect_A.Plot_ID) \nAND (qc_ndc_nodata_fuels1000hr_transect_A.Unit_Code = qc_ndc_nodatacollected_fuels1000hr_transect_A.Unit_Code)\nWHERE (((qc_ndc_nodatacollected_fuels1000hr_transect_A.Unit_Code) Is Null))\nORDER BY qc_ndc_nodata_fuels1000hr_transect_A.Unit_Code, qc_ndc_nodata_fuels1000hr_transect_A.Plot_ID, qc_ndc_nodata_fuels1000hr_transect_A.Start_Date;	Lists plot visits where no transect A 1000hr fuel data is recorded [PlotCheck form]	7,19	3/22/2017		3/22/2017 12:25:25 PM	0	3/22/2017 12:25:25 PM	0
32	1	2	0	[NumRecords]=0	qc_ndc_notrecorded_fuels1000hr_transect_B	SQL	qc_ndc_notrecorded_fuels1000hr_transect_B	QC		SELECT qc_ndc_nodata_fuels1000hr_transect_B.Unit_Code, qc_ndc_nodata_fuels1000hr_transect_B.Plot_ID, qc_ndc_nodata_fuels1000hr_transect_B.Start_Date, qc_ndc_nodata_fuels1000hr_transect_B.FuelsTransect\nFROM qc_ndc_nodata_fuels1000hr_transect_B \nLEFT JOIN qc_ndc_nodatacollected_fuels1000hr_transect_B \nON (qc_ndc_nodata_fuels1000hr_transect_B.Start_Date = qc_ndc_nodatacollected_fuels1000hr_transect_B.Start_Date) \nAND (qc_ndc_nodata_fuels1000hr_transect_B.Plot_ID = qc_ndc_nodatacollected_fuels1000hr_transect_B.Plot_ID) \nAND (qc_ndc_nodata_fuels1000hr_transect_B.Unit_Code = qc_ndc_nodatacollected_fuels1000hr_transect_B.Unit_Code)\nWHERE (((qc_ndc_nodatacollected_fuels1000hr_transect_B.Unit_Code) Is Null))\nORDER BY qc_ndc_nodata_fuels1000hr_transect_B.Unit_Code, qc_ndc_nodata_fuels1000hr_transect_B.Plot_ID, qc_ndc_nodata_fuels1000hr_transect_B.Start_Date;	Lists plot visits where no transect B 1000hr fuel data is recorded [PlotCheck form]	8,20	3/22/2017		3/22/2017 12:25:33 PM	0	3/22/2017 12:25:33 PM	0
33	1	2	0	[NumRecords]=0	qc_ndc_notrecorded_fuels1000hr_transect_C	SQL	qc_ndc_notrecorded_fuels1000hr_transect_C	QC		SELECT qc_ndc_nodata_fuels1000hr_transect_C.Unit_Code, qc_ndc_nodata_fuels1000hr_transect_C.Plot_ID, qc_ndc_nodata_fuels1000hr_transect_C.Start_Date, qc_ndc_nodata_fuels1000hr_transect_C.FuelsTransect\nFROM qc_ndc_nodata_fuels1000hr_transect_C \nLEFT JOIN qc_ndc_nodatacollected_fuels1000hr_transect_C \nON (qc_ndc_nodata_fuels1000hr_transect_C.Start_Date = qc_ndc_nodatacollected_fuels1000hr_transect_C.Start_Date) \nAND (qc_ndc_nodata_fuels1000hr_transect_C.Plot_ID = qc_ndc_nodatacollected_fuels1000hr_transect_C.Plot_ID) \nAND (qc_ndc_nodata_fuels1000hr_transect_C.Unit_Code = qc_ndc_nodatacollected_fuels1000hr_transect_C.Unit_Code)\nWHERE (((qc_ndc_nodatacollected_fuels1000hr_transect_C.Unit_Code) Is Null))\nORDER BY qc_ndc_nodata_fuels1000hr_transect_C.Unit_Code, qc_ndc_nodata_fuels1000hr_transect_C.Plot_ID, qc_ndc_nodata_fuels1000hr_transect_C.Start_Date;	Lists plot visits where no transect C 1000hr fuel data is recorded [PlotCheck form]	9,21	3/22/2017		3/22/2017 12:25:43 PM	0	3/22/2017 12:25:43 PM	0
34	1	2	0	[NumRecords]=0	qc_ndc_notrecorded_fuels1000hr_transect_D	SQL	qc_ndc_notrecorded_fuels1000hr_transect_D	QC		SELECT qc_ndc_nodata_fuels1000hr_transect_D.Unit_Code, qc_ndc_nodata_fuels1000hr_transect_D.Plot_ID, qc_ndc_nodata_fuels1000hr_transect_D.Start_Date, qc_ndc_nodata_fuels1000hr_transect_D.FuelsTransect\nFROM qc_ndc_nodata_fuels1000hr_transect_D \nLEFT JOIN qc_ndc_nodatacollected_fuels1000hr_transect_D \nON (qc_ndc_nodata_fuels1000hr_transect_D.Start_Date = qc_ndc_nodatacollected_fuels1000hr_transect_D.Start_Date) \nAND (qc_ndc_nodata_fuels1000hr_transect_D.Plot_ID = qc_ndc_nodatacollected_fuels1000hr_transect_D.Plot_ID) \nAND (qc_ndc_nodata_fuels1000hr_transect_D.Unit_Code = qc_ndc_nodatacollected_fuels1000hr_transect_D.Unit_Code)\nWHERE (((qc_ndc_nodatacollected_fuels1000hr_transect_D.Unit_Code) Is Null))\nORDER BY qc_ndc_nodata_fuels1000hr_transect_D.Unit_Code, qc_ndc_nodata_fuels1000hr_transect_D.Plot_ID, qc_ndc_nodata_fuels1000hr_transect_D.Start_Date;	Lists plot visits where no transect D 1000hr fuel data is recorded [PlotCheck form]	10,22	3/22/2017		3/22/2017 12:25:48 PM	0	3/22/2017 12:25:48 PM	0
35	1	2	0	[NumRecords]=0	qc_ndc_notrecorded_saplings	SQL	qc_ndc_notrecorded_saplings	QC		SELECT qc_ndc_nodata_saplings.Unit_Code, qc_ndc_nodata_saplings.Plot_ID, qc_ndc_nodata_saplings.Start_Date\nFROM qc_ndc_nodata_saplings \nLEFT JOIN qc_ndc_nodatacollected_saplings \nON (qc_ndc_nodata_saplings.Start_Date = qc_ndc_nodatacollected_saplings.Start_Date) \nAND (qc_ndc_nodata_saplings.Plot_ID = qc_ndc_nodatacollected_saplings.Plot_ID) AND (qc_ndc_nodata_saplings.Unit_Code = qc_ndc_nodatacollected_saplings.Unit_Code)\nWHERE (((qc_ndc_nodatacollected_saplings.Unit_Code) Is Null))\nORDER BY qc_ndc_nodata_saplings.Unit_Code, qc_ndc_nodata_saplings.Plot_ID, qc_ndc_nodata_saplings.Start_Date;	Lists plot visits where no OT sapling data is recorded [PlotCheck form]	11,23	3/22/2017		3/22/2017 12:26:00 PM	0	3/22/2017 12:26:00 PM	0
36	1	2	0	[NumRecords]=0	qc_ndc_notrecorded_seedlings	SQL	qc_ndc_notrecorded_seedlings	QC		SELECT qc_ndc_nodata_seedlings.Unit_Code, qc_ndc_nodata_seedlings.Plot_ID, qc_ndc_nodata_seedlings.Start_Date, qc_ndc_nodata_seedlings.Transect\nFROM qc_ndc_nodata_seedlings \nLEFT JOIN qc_ndc_nodatacollected_seedlings \nON (qc_ndc_nodata_seedlings.Transect = qc_ndc_nodatacollected_seedlings.Transect) \nAND (qc_ndc_nodata_seedlings.Start_Date = qc_ndc_nodatacollected_seedlings.Start_Date) \nAND (qc_ndc_nodata_seedlings.Plot_ID = qc_ndc_nodatacollected_seedlings.Plot_ID) \nAND (qc_ndc_nodata_seedlings.Unit_Code = qc_ndc_nodatacollected_seedlings.Unit_Code)\nWHERE (((qc_ndc_nodatacollected_seedlings.Unit_Code) Is Null))\nORDER BY qc_ndc_nodata_seedlings.Unit_Code, qc_ndc_nodata_seedlings.Plot_ID, qc_ndc_nodata_seedlings.Start_Date, qc_ndc_nodata_seedlings.Transect;	Lists plot visit transects where no seedling data is recorded [PlotCheck form]	12,24	3/22/2017		3/22/2017 12:26:13 PM	0	3/22/2017 12:26:13 PM	0
37	1	2	0	[NumRecords]=0	qc_ndc_notrecorded_shrubs	SQL	qc_ndc_notrecorded_shrubs	QC		SELECT qc_ndc_nodata_shrubs.Unit_Code, qc_ndc_nodata_shrubs.Plot_ID, qc_ndc_nodata_shrubs.Start_Date, qc_ndc_nodata_shrubs.Transect\nFROM qc_ndc_nodata_shrubs \nLEFT JOIN qc_ndc_nodatacollected_shrubs \nON (qc_ndc_nodata_shrubs.Transect = qc_ndc_nodatacollected_shrubs.Transect) \nAND (qc_ndc_nodata_shrubs.Start_Date = qc_ndc_nodatacollected_shrubs.Start_Date) \nAND (qc_ndc_nodata_shrubs.Plot_ID = qc_ndc_nodatacollected_shrubs.Plot_ID) \nAND (qc_ndc_nodata_shrubs.Unit_Code = qc_ndc_nodatacollected_shrubs.Unit_Code)\nWHERE (((qc_ndc_nodatacollected_shrubs.Unit_Code) Is Null))\nORDER BY qc_ndc_nodata_shrubs.Unit_Code, qc_ndc_nodata_shrubs.Plot_ID, qc_ndc_nodata_shrubs.Start_Date, qc_ndc_nodata_shrubs.Transect;	Lists plot visit transects where no shrub data is recorded [PlotCheck form]	13,25	3/22/2017		3/22/2017 12:26:23 PM	0	3/22/2017 12:26:23 PM	0
38	1	2	0	[NumRecords]=0	qc_ndc_notrecorded_si-disturbance	SQL	qc_ndc_notrecorded_si-disturbance	QC		SELECT [qc_ndc_nodata_si-disturbance].Unit_Code, [qc_ndc_nodata_si-disturbance].Plot_ID, [qc_ndc_nodata_si-disturbance].Start_Date\nFROM [qc_ndc_nodata_si-disturbance] \nLEFT JOIN [qc_ndc_nodatacollected_si-disturbance] \nON ([qc_ndc_nodata_si-disturbance].Start_Date = [qc_ndc_nodatacollected_si-disturbance].Start_Date) \nAND ([qc_ndc_nodata_si-disturbance].Plot_ID = [qc_ndc_nodatacollected_si-disturbance].Plot_ID) \nAND ([qc_ndc_nodata_si-disturbance].Unit_Code = [qc_ndc_nodatacollected_si-disturbance].Unit_Code)\nWHERE ((([qc_ndc_nodatacollected_si-disturbance].Unit_Code) Is Null))\nORDER BY [qc_ndc_nodata_si-disturbance].Unit_Code, [qc_ndc_nodata_si-disturbance].Plot_ID, [qc_ndc_nodata_si-disturbance].Start_Date;	Lists plot visits where no site impact - disturbance data is recorded [PlotCheck form]	14,26	3/22/2017		3/22/2017 12:26:37 PM	0	3/22/2017 12:26:37 PM	0
39	1	2	0	[NumRecords]=0	qc_ndc_notrecorded_si-exotics	SQL	qc_ndc_notrecorded_si-exotics	QC		SELECT [qc_ndc_nodata_si-exotics].Unit_Code, [qc_ndc_nodata_si-exotics].Plot_ID, [qc_ndc_nodata_si-exotics].Start_Date\nFROM [qc_ndc_nodata_si-exotics] \nLEFT JOIN [qc_ndc_nodatacollected_si-exotics] ON ([qc_ndc_nodata_si-exotics].Start_Date = [qc_ndc_nodatacollected_si-exotics].Start_Date) \nAND ([qc_ndc_nodata_si-exotics].Plot_ID = [qc_ndc_nodatacollected_si-exotics].Plot_ID) \nAND ([qc_ndc_nodata_si-exotics].Unit_Code = [qc_ndc_nodatacollected_si-exotics].Unit_Code)\nWHERE ((([qc_ndc_nodatacollected_si-exotics].Unit_Code) Is Null))\nORDER BY [qc_ndc_nodata_si-exotics].Unit_Code, [qc_ndc_nodata_si-exotics].Plot_ID, [qc_ndc_nodata_si-exotics].Start_Date;	Lists plot visits where no site impact - exotics data is recorded [PlotCheck form]	15,27	3/22/2017		3/22/2017 12:26:49 PM	0	3/22/2017 12:26:49 PM	0
40	1	2	0		i_template	SQL	i_template	QC		PARAMETERS vers FLOAT, sflag INTEGER, contxt TEXT(255), syntx TEXT(10),\ntname TEXT(255), prms TEXT(255), tmpl TEXT(1500), rmks TEXT(255), effdate DATE, CID LONG, LMID LONG;\nINSERT INTO tsys_Db_templates (Version, IsSupported, Context, Syntax, TemplateName, Params, Template, Remarks, EffectiveDate, RetireDate, CreateDate, CreatedBy_ID, LastModified, LastModifiedBy_ID)\nVALUES\n([vers],[sflag],[contxt],[syntx],[tname],[prms],[tmpl],[rmks],[effdate],\nNULL, NOW, [CID],NOW, [LMID]);	Inserts new templates. Note template MEMO field parameter uses TEXT(1500) to avoid error 3139 Syntax error in parameter clause for qdf.sql [TemplateAdd form]		3/22/2017		3/22/2017 4:11:57 PM	0	3/22/2017 4:11:57 PM	0
41	1	2	0	[NumRecords]=0	qc_ndc_notrecorded_all_methods	SQL	qc_ndc_notrecorded_all_methods	QC		SELECT Unit_Code, Plot_ID, Start_Date, "Exotic Frequency" AS Method, Transect\nFROM qc_ndc_notrecorded_exoticfreq\nUNION\nSELECT Unit_Code, Plot_ID, Start_Date, "Shrubs" AS Method, Transect\nFROM qc_ndc_notrecorded_shrubs\nUNION\nSELECT Unit_Code, Plot_ID, Start_Date, "Seedlings" AS Method, Transect\nFROM qc_ndc_notrecorded_seedlings\nUNION\nSELECT Unit_Code, Plot_ID, Start_Date, "Saplings" AS Method, "n/a" AS Transect\nFROM qc_ndc_notrecorded_saplings\nUNION\nSELECT Unit_Code, Plot_ID, Start_Date, "Census" AS Method, "n/a" AS Transect\nFROM qc_ndc_notrecorded_census\nUNION\nSELECT Unit_Code, Plot_ID, Start_Date, "SI Exotics" AS Method, "n/a" AS Transect\nFROM [qc_ndc_notrecorded_si-exotics]\nUNION\nSELECT Unit_Code, Plot_ID, Start_Date, "SI Disturbance" AS Method, "n/a" AS Transect\nFROM [qc_ndc_notrecorded_si-disturbance]\nUNION\nSELECT Unit_Code, Plot_ID, Start_Date, "Fuels 1000 Hr" AS Method, "All" AS Transect\nFROM qc_ndc_notrecorded_fuels1000hr\nUNION\nSELECT Unit_Code, Plot_ID, Start_Date, "Fuels 1000 Hr" AS Method, "A" AS Transect\nFROM qc_ndc_notrecorded_fuels1000hr_transect_A\nUNION\nSELECT Unit_Code, Plot_ID, Start_Date, "Fuels 1000 Hr" AS Method, "B" AS Transect\nFROM qc_ndc_notrecorded_fuels1000hr_transect_B\nUNION\nSELECT Unit_Code, Plot_ID, Start_Date, "Fuels 1000 Hr" AS Method, "C" AS Transect\nFROM qc_ndc_notrecorded_fuels1000hr_transect_C\nUNION \nSELECT Unit_Code, Plot_ID, Start_Date, "Fuels 1000 Hr" AS Method, "D" AS Transect\nFROM qc_ndc_notrecorded_fuels1000hr_transect_D;	Lists all plot visits/transects where data is not recorded [PlotCheck form]	28,29,30,31,32,33,34,35,36,37,38,39	3/24/2017		3/24/2017 2:26:10 PM	0	3/24/2017 2:26:10 PM	0
42	1	2	0		i_num_records	SQL	i_num_records	QC		PARAMETERS rid LONG, num INTEGER, fok INTEGER;\nINSERT INTO NumRecords(ID, NumRecords, FieldCheckOK)\nVALUES ([rid],[num],[fok]);	Adds record to NumRecords for each query when field QC is run [PlotCheck form]		3/24/2017		3/24/2017 4:54:19 PM	0	3/24/2017 4:54:19 PM	0
43	1	2	0		s_num_records	SQL	s_num_records	QC		SELECT ID, NumRecords, FieldCheckOK\nFROM\nNumRecords;	Lists NumRecords values		3/24/2017		3/24/2017 4:56:22 PM	0	3/24/2017 4:56:22 PM	0
44	1	2	0		d_num_records	SQL	d_num_records	QC		PARAMETERS rid LONG, num INTEGER;\nDELETE * FROM NumRecords\nWHERE\nID = [rid] AND NumRecords = [num];	Deletes num records records based on record ID (query ID) and number of records returned for query		3/24/2017		3/24/2017 5:01:51 PM	0	3/24/2017 5:01:51 PM	0
45	1	2	0		s_template_num_records	SQL	s_template_num_records	QC		SELECT\nt.ID, Version, IsSupported, FieldCheck, Context, Syntax, TemplateName, DataScope, Params, Template, Remarks, NumRecords, FieldCheckOK, FieldOK \nFROM\ntsys_Db_Templates t\nLEFT JOIN NumRecords n ON n.ID = t.ID\nWHERE \nIsSupported > 0 \nAND (EffectiveDate < Date() OR EffectiveDate = Date())\nAND (RetireDate > Date() OR RetireDate IS NULL)\nAND FieldCheck = 1;	Returns all templates and their NumRecords values (# records returned, field check result) if the template has been selected for field QC (FieldCheck = 1) [PlotCheck form]		3/24/2017		3/24/2017 5:04:42 PM	0	3/24/2017 5:04:42 PM	0
46	1	2	0		d_num_records_all	SQL	d_num_records_all	QC		DELETE * FROM NumRecords;	Clears existing values (number of records returned when queries are run) [PlotCheck form]		3/27/2017		3/27/2017 11:23:18 AM	0	3/27/2017 11:23:18 AM	0
47	1	2	0		d_num_records_by_id	SQL	d_num_records_by_id	QC		PARAMETERS rid LONG;\nDELETE * FROM NumRecords\nWHERE ID = [rid];	Deletes a single record from NumRecords using its ID		3/27/2017		3/27/2017 11:24:47 AM	0	3/27/2017 11:24:47 AM	0
48	1	2	0		u_num_records	SQL	u_num_records	QC		PARAMETERS rid LONG, num INTEGER, fok INTEGER;\nUPDATE NumRecords\nSET NumRecords = [num], FieldCheckOK = [fok]\nWHERE ID = [rid];	Updates the number of records returned for a query and whether the field check passed or failed		3/27/2017		3/27/2017 11:25:44 AM	0	3/27/2017 11:25:44 AM	0
55	1	2	0		qc_plot_visits	SQL	qc_plot_visits	QC		SELECT tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date, tbl_Locations.Vegetation_Type\nFROM tbl_Locations \nINNER JOIN tbl_Events ON tbl_Locations.Location_ID = tbl_Events.Location_ID\nORDER BY tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date;	Displays list of plot visits and vegetation [PlotCheck form, photo QC]		3/29/2017		3/29/2017 1:32:15 PM	0	3/29/2017 1:32:15 PM	0
56	1	2	0	[NumRecords]=0	qc_photos_t1_crust	SQL	qc_photos_t1_crust	QC		SELECT tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date, tbl_Locations.Vegetation_Type, tbl_Photos.Transect, tbl_Photos.Location\nFROM tbl_Locations \nINNER JOIN (tbl_Events \nINNER JOIN tbl_Photos ON tbl_Events.Event_ID = tbl_Photos.Event_ID) ON tbl_Locations.Location_ID = tbl_Events.Location_ID\nWHERE (((tbl_Photos.Transect)="T1 - 0m - crust") \nAND ((tbl_Photos.Location)=0))\nORDER BY tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date;	Displays list of plot visits with T1-0m-crust photos [PlotCheck form]		3/29/2017		3/29/2017 1:35:45 PM	0	3/29/2017 1:35:45 PM	0
59	1	2	0	[NumRecords]=0	qc_photos_t1_end	SQL	qc_photos_t1_end	QC		SELECT tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date, tbl_Locations.Vegetation_Type, tbl_Photos.Transect, tbl_Photos.Location\nFROM tbl_Locations \nINNER JOIN (tbl_Events \nINNER JOIN tbl_Photos ON tbl_Events.Event_ID = tbl_Photos.Event_ID) ON tbl_Locations.Location_ID = tbl_Events.Location_ID\nWHERE (((tbl_Locations.Vegetation_Type)="forest" Or (tbl_Locations.Vegetation_Type)="woodland") \nAND ((tbl_Photos.Transect)="T1 - end") \nAND ((tbl_Photos.Location)=53)) \nOR (((tbl_Locations.Vegetation_Type)="oak scrub") \nAND ((tbl_Photos.Transect)="T1 - end") \nAND ((tbl_Photos.Location)=23))\nORDER BY tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date;	Displays list of plot visits with T1-end photos [PlotCheck form]		3/30/2017		3/30/2017 4:20:51 PM	0	3/30/2017 4:20:51 PM	0
60	1	2	0	[NumRecords]=0	qc_photos_no_t1_end	SQL	qc_photos_no_t1_end	QC		SELECT qc_plot_visits.Unit_Code, qc_plot_visits.Plot_ID, qc_plot_visits.Start_Date, qc_plot_visits.Vegetation_Type\nFROM qc_plot_visits LEFT JOIN qc_photos_t1_end ON (qc_plot_visits.Vegetation_Type = qc_photos_t1_end.Vegetation_Type) AND (qc_plot_visits.Start_Date = qc_photos_t1_end.Start_Date) AND (qc_plot_visits.Plot_ID = qc_photos_t1_end.Plot_ID) AND (qc_plot_visits.Unit_Code = qc_photos_t1_end.Unit_Code)\nWHERE (((qc_plot_visits.Vegetation_Type)="forest" Or (qc_plot_visits.Vegetation_Type)="woodland" Or (qc_plot_visits.Vegetation_Type)="oak scrub") AND ((qc_photos_t1_end.Unit_Code) Is Null))\nORDER BY qc_plot_visits.Unit_Code, qc_plot_visits.Plot_ID, qc_plot_visits.Start_Date;	Displays list of plot visits where there are no T1-end photos [PlotCheck form]	55,59	3/30/2017		3/30/2017 4:23:26 PM	0	3/30/2017 4:23:26 PM	0
61	1	2	0	[NumRecords]=0	qc_photos_t1_origin	SQL	qc_photos_t1_origin	QC		SELECT tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date, tbl_Locations.Vegetation_Type, tbl_Photos.Transect, tbl_Photos.Location\nFROM tbl_Locations \nINNER JOIN (tbl_Events \nINNER JOIN tbl_Photos ON tbl_Events.Event_ID = tbl_Photos.Event_ID) ON tbl_Locations.Location_ID = tbl_Events.Location_ID\nWHERE (((tbl_Photos.Transect)="T1 - origin") AND ((tbl_Photos.Location)=-3))\nORDER BY tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date;	Displays list of plot visits with T1-origin photos [PlotCheck form]		3/30/2017		3/30/2017 4:26:37 PM	0	3/30/2017 4:26:37 PM	0
62	1	2	0	[NumRecords]=0	qc_photos_t2_crust	SQL	qc_photos_t2_crust	QC		SELECT tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date, tbl_Locations.Vegetation_Type, tbl_Photos.Transect, tbl_Photos.Location\nFROM tbl_Locations \nINNER JOIN (tbl_Events \nINNER JOIN tbl_Photos \nON tbl_Events.Event_ID = tbl_Photos.Event_ID) \nON tbl_Locations.Location_ID = tbl_Events.Location_ID\nWHERE (((tbl_Photos.Transect)="T2 - 20m - crust") \nAND ((tbl_Photos.Location)=20))\nORDER BY tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date;	Displays list of plot visits with T2-20m-crust photos [PlotCheck form]		3/30/2017		3/30/2017 4:28:55 PM	0	3/30/2017 4:28:55 PM	0
63	1	2	0	[NumRecords]=0	qc_photos_t2_end	SQL	qc_photos_t2_end	QC		SELECT tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date, tbl_Locations.Vegetation_Type, tbl_Photos.Transect, tbl_Photos.Location\nFROM tbl_Locations \nINNER JOIN (tbl_Events \nINNER JOIN tbl_Photos \nON tbl_Events.Event_ID = tbl_Photos.Event_ID) \nON tbl_Locations.Location_ID = tbl_Events.Location_ID\nWHERE (((tbl_Locations.Vegetation_Type)="forest" Or (tbl_Locations.Vegetation_Type)="woodland") \nAND ((tbl_Photos.Transect)="T2 - end") \nAND ((tbl_Photos.Location)=53)) \nOR (((tbl_Locations.Vegetation_Type)="oak scrub") \nAND ((tbl_Photos.Transect)="T2 - end") \nAND ((tbl_Photos.Location)=23))\nORDER BY tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date;	Displays list of plot visits with T2-end photos [PlotCheck form]		3/30/2017		3/30/2017 4:31:26 PM	0	3/30/2017 4:31:26 PM	0
64	1	2	0	[NumRecords]=0	qc_photos_t2_origin	SQL	qc_photos_t2_origin	QC		SELECT tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date, tbl_Locations.Vegetation_Type, tbl_Photos.Transect, tbl_Photos.Location\nFROM tbl_Locations \nINNER JOIN (tbl_Events \nINNER JOIN tbl_Photos ON tbl_Events.Event_ID = tbl_Photos.Event_ID) ON tbl_Locations.Location_ID = tbl_Events.Location_ID\nWHERE (((tbl_Photos.Transect)="T2 - origin") \nAND ((tbl_Photos.Location)=-3))\nORDER BY tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date;	Displays list of plot visits with T2-origin photos [PlotCheck form]		3/30/2017		3/30/2017 4:34:39 PM	0	3/30/2017 4:35:22 PM	0
65	1	2	0	[NumRecords]=0	qc_photos_t3_crust	SQL	qc_photos_t3_crust	QC		SELECT tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date, tbl_Locations.Vegetation_Type, tbl_Photos.Transect, tbl_Photos.Location\nFROM tbl_Locations \nINNER JOIN (tbl_Events \nINNER JOIN tbl_Photos \nON tbl_Events.Event_ID = tbl_Photos.Event_ID) \nON tbl_Locations.Location_ID = tbl_Events.Location_ID\nWHERE (((tbl_Photos.Transect)="T3 - 40m - crust") \nAND ((tbl_Photos.Location)=40))\nORDER BY tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date;	Displays list of plot visits with T3-40m-crust photos [PlotCheck form]		3/30/2017		3/30/2017 4:35:22 PM	0	3/30/2017 4:37:16 PM	0
66	1	2	0	[NumRecords]=0	qc_photos_t3_end	SQL	qc_photos_t3_end	QC		SELECT tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date, tbl_Locations.Vegetation_Type, tbl_Photos.Transect, tbl_Photos.Location\nFROM tbl_Locations \nINNER JOIN (tbl_Events \nINNER JOIN tbl_Photos ON tbl_Events.Event_ID = tbl_Photos.Event_ID) ON tbl_Locations.Location_ID = tbl_Events.Location_ID\nWHERE (((tbl_Locations.Vegetation_Type)="forest" \nOR (tbl_Locations.Vegetation_Type)="woodland") \nAND ((tbl_Photos.Transect)="T3 - end") \nAND ((tbl_Photos.Location)=53)) \nOR (((tbl_Locations.Vegetation_Type)="oak scrub") \nAND ((tbl_Photos.Transect)="T3 - end") \nAND ((tbl_Photos.Location)=23))\nORDER BY tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date;	Displays list of plot visits with T3-end photos [PlotCheck form]		3/30/2017		3/30/2017 4:37:16 PM	0	3/30/2017 4:40:03 PM	0
67	1	2	0	[NumRecords]=0	qc_photos_t3_origin	SQL	qc_photos_t3_origin	QC		SELECT tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date, tbl_Locations.Vegetation_Type, tbl_Photos.Transect, tbl_Photos.Location\nFROM tbl_Locations \nINNER JOIN (tbl_Events \nINNER JOIN tbl_Photos ON tbl_Events.Event_ID = tbl_Photos.Event_ID) ON tbl_Locations.Location_ID = tbl_Events.Location_ID\nWHERE (((tbl_Photos.Transect)="T3 - origin") \nAND ((tbl_Photos.Location)=-3))\nORDER BY tbl_Locations.Unit_Code, tbl_Locations.Plot_ID, tbl_Events.Start_Date;	Displays list of plot visits with T3-origin photos [PlotCheck form]		3/30/2017		3/30/2017 4:40:03 PM	0	3/30/2017 4:42:26 PM	0
